Year,Lender_LEI,State,County_Code,Census_Tract,Approved,Denied,Race,Sex,Income,Log_Income,Loan_Amount,Log_Loan_Amount,LTV,Loan_Type,DTI_Ratio,preapproval,Occupancy_Type,Index
2019,254900D8UVDBN0LNLV64,IL,17141.0,17141960700.0,1,0,0_White,Female,103.0,4.634728988229636,135000.0,11.813030057420567,96.5,FHA,20%-<30%,2,1,471701
2019,254900TTZ395IC926125,IL,17031.0,17031823002.0,1,0,0_White,0_Male,77.0,4.343805421853684,225000.0,12.323855681186558,96.5,FHA,43,2,1,114390
2019,5493008VVXQIDO1EZ460,IL,17031.0,17031843700.0,1,0,0_White,Female,118.0,4.770684624465665,285000.0,12.560244459250788,70.0,Conventional,20%-<30%,2,1,443748
2019,5493000NYUJT9UC6G261,IL,17093.0,17093890202.0,1,0,Latinx,0_Male,40.0,3.6888794541139363,5000.0,8.517193191416238,7.0,Conventional,39,2,1,390617
2019,5493001SXWZ4OFP8Z903,IL,17111.0,17111870902.0,1,0,Latinx,Female,65.0,4.174387269895637,285000.0,12.560244459250788,96.5,FHA,46,2,1,330636
2019,549300HW662MN1WU8550,IL,17031.0,17031817700.0,1,0,Latinx,0_Male,45.0,3.8066624897703196,175000.0,12.072541252905651,96.5,FHA,44,2,1,517262
2019,549300HW662MN1WU8550,IL,17031.0,17031310900.0,1,0,Latinx,0_Male,75.0,4.31748811353631,265000.0,12.487485104968359,95.0,Conventional,20%-<30%,2,1,524097
2019,549300ZQKLX5VHD8E865,IL,17133.0,17133600402.0,1,0,0_White,0_Male,95.0,4.553876891600541,205000.0,12.230765258120545,34.489,Conventional,47,2,1,361789
2019,549300HGDJQ37M5BE268,IL,17143.0,17143002300.0,1,0,Latinx,Female,20.0,2.995732273553991,75000.0,11.225243392518447,54.373,Conventional,41,2,1,117239
2019,549300U3721PJGQZYY68,IL,17043.0,17043843700.0,1,0,0_White,0_Male,106.0,4.663439094112067,345000.0,12.751299696013497,100.0,VA,30%-<36%,2,1,479935
2019,KV8W1JTB8FZ821S5ED75,IL,17037.0,17037001500.0,1,0,0_White,0_Male,83.0,4.418840607796598,95000.0,11.461632170582678,96.5,FHA,20%-<30%,2,1,321378
2019,C398JSK21YCXWM603F55,IL,17097.0,17097864203.0,1,0,0_White,Female,54.0,3.9889840465642745,175000.0,12.072541252905651,97.0,Conventional,46,2,1,215190
2019,254900WTZC5SSKIN2M11,IL,17031.0,17031170500.0,0,1,Latinx,0_Male,90.0,4.499809670330265,145000.0,11.884489021402711,80.0,Conventional,40,2,1,871
2019,6BYL5QZYBDK8S7L73M02,IL,17121.0,17121952000.0,1,0,0_White,0_Male,47.0,3.8501476017100584,75000.0,11.225243392518447,104.42,RHS or FSA,20%-<30%,2,1,247195
2019,FDXQ75GPEQKRPWABYN63,IL,17031.0,17031830008.0,1,0,Black,0_Male,79.0,4.3694478524670215,205000.0,12.230765258120545,96.5,FHA,50%-60%,2,1,151489
2019,2549006L3U88MNTL7K26,IL,17141.0,17141961400.0,1,0,0_White,0_Male,53.0,3.970291913552122,185000.0,12.128111104060462,90.0,Conventional,40,1,1,154657
2019,549300AQ3T62GXDU7D76,IL,17163.0,17163503100.0,1,0,0_White,0_Male,28.0,3.332204510175204,95000.0,11.461632170582678,98.81,FHA,42,2,1,541065
2019,549300AG64NHILB7ZP05,IL,17119.0,17119403122.0,1,0,0_White,0_Male,188.0,5.236441962829949,255000.0,12.449018824140563,98.8,VA,37,2,1,530041
2019,549300VORTI31GZTJL53,IL,17031.0,17031809800.0,1,0,0_White,Female,66.0,4.189654742026425,135000.0,11.813030057420567,96.88,Conventional,44,2,1,13106
2019,549300J7XKT2BI5WX213,IL,17031.0,17031750100.0,1,0,Black,0_Male,76.0,4.330733340286331,225000.0,12.323855681186558,96.5,FHA,39,2,1,471145
2019,549300BX448ALT10FI43,IL,17031.0,17031819400.0,1,0,0_White,0_Male,91.0,4.51085950651685,265000.0,12.487485104968359,92.487,VA,50%-60%,2,1,131201
2019,549300JYXTZDSPJEPI44,IL,17111.0,17111870702.0,1,0,0_White,Female,43.0,3.7612001156935624,125000.0,11.736069016284437,96.5,FHA,37,2,1,152320
2019,549300UKYJZO6CZXIX60,IL,17043.0,17043844702.0,1,0,0_White,0_Male,203.0,5.313205979041787,525000.0,13.17115354157376,80.0,Conventional,38,2,1,363511
2019,549300MGPZBLQDIL7538,IL,17031.0,17031160601.0,1,0,Latinx,0_Male,44.0,3.784189633918261,65000.0,11.082142548877775,97.0,Conventional,37,2,1,137301
2019,549300HW662MN1WU8550,IL,17031.0,17031823102.0,1,0,0_White,Female,32.0,3.4657359027997265,135000.0,11.813030057420567,77.011,Conventional,48,2,1,527639
2019,549300HW662MN1WU8550,IL,17197.0,17197883215.0,1,0,Black,0_Male,73.0,4.290459441148391,245000.0,12.409013489526863,96.0,FHA,50%-60%,2,1,520891
2019,54930001NSTOD85LT125,IL,17111.0,17111870903.0,1,0,0_White,0_Male,49.0,3.8918202981106265,75000.0,11.225243392518447,97.0,Conventional,41,2,1,259003
2019,54930001NSTOD85LT125,IL,17031.0,17031824503.0,0,1,Black,Female,64.0,4.1588830833596715,5000.0,8.517193191416238,100.0,Conventional,30%-<36%,2,1,259063
2019,6BYL5QZYBDK8S7L73M02,IL,17167.0,17167003700.0,1,0,0_White,Female,112.0,4.718498871295094,195000.0,12.180754837545884,102.4,VA,40,2,1,234719
2019,549300MGPZBLQDIL7538,IL,17197.0,17197882701.0,1,0,Latinx,0_Male,30.0,3.4011973816621555,165000.0,12.013700752882718,96.5,FHA,49,2,1,136880
2019,549300U6DW7DX671T306,IL,17091.0,17091011400.0,1,0,0_White,0_Male,52.0,3.9512437185814275,95000.0,11.461632170582678,97.0,Conventional,30%-<36%,2,1,573669
2019,KB1H1DSPRFMYMCUFXT09,IL,17089.0,17089850600.0,1,0,0_White,0_Male,97.0,4.574710978503383,205000.0,12.230765258120545,95.0,Conventional,49,2,1,268080
2019,549300U6DW7DX671T306,IL,17019.0,17019000800.0,1,0,Asian,0_Male,144.0,4.969813299576001,265000.0,12.487485104968359,95.0,Conventional,44,2,1,573254
2019,KB1H1DSPRFMYMCUFXT09,IL,17183.0,17183010701.0,0,1,0_White,Female,39.0,3.6635616461296463,35000.0,10.46310334047155,95.0,Conventional,0%-20%,2,1,275643
2019,549300U3721PJGQZYY68,IL,17043.0,17043841315.0,1,0,Other,Female,98.0,4.584967478670572,205000.0,12.230765258120545,99.951,VA,45,2,1,479054
2019,549300J6N77Q8OHYNF23,IL,17201.0,17201000200.0,1,0,0_White,0_Male,45.0,3.8066624897703196,115000.0,11.652687407345388,102.35,Conventional,41,1,1,221002
2019,549300U3721PJGQZYY68,IL,17031.0,17031811500.0,1,0,0_White,0_Male,103.0,4.634728988229636,205000.0,12.230765258120545,80.0,Conventional,0%-20%,2,1,502703
2019,5493004WMLN60ZJ2ON46,IL,17197.0,17197880312.0,1,0,Latinx,0_Male,252.0,5.529429087511423,395000.0,12.886641043883259,80.0,Conventional,50%-60%,2,1,64262
2019,549300AG64NHILB7ZP05,IL,17031.0,17031805301.0,1,0,0_White,Female,100.0,4.605170185988092,205000.0,12.230765258120545,64.516,Conventional,30%-<36%,2,1,529750
2019,549300KJ8PAJ7E52HG32,IL,17131.0,17131040100.0,1,0,0_White,0_Male,100.0,4.605170185988092,125000.0,11.736069016284437,90.0,Conventional,0%-20%,2,1,38468
2019,KB1H1DSPRFMYMCUFXT09,IL,17113.0,17113006000.0,1,0,0_White,0_Male,66.0,4.189654742026425,185000.0,12.128111104060462,92.308,VA,45,2,1,267551
2019,KV8W1JTB8FZ821S5ED75,IL,17043.0,17043845200.0,1,0,0_White,0_Male,1485.0,7.3031700512368,1905000.0,14.459992566542939,66.731,Conventional,0%-20%,2,1,320694
2019,549300MGPZBLQDIL7538,IL,17197.0,17197883902.0,1,0,0_White,0_Male,157.0,5.056245805348308,255000.0,12.449018824140563,100.0,VA,38,2,1,135430
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031640600.0,1,0,Latinx,0_Male,53.0,3.970291913552122,125000.0,11.736069016284437,97.0,Conventional,20%-<30%,2,1,419211
2019,549300FX7K8PTEQUU487,IL,17031.0,17031600400.0,1,0,Asian,Female,182.0,5.204006687076795,255000.0,12.449018824140563,80.0,Conventional,20%-<30%,2,1,132007
2019,KB1H1DSPRFMYMCUFXT09,IL,17105.0,17105960600.0,1,0,0_White,Female,47.0,3.8501476017100584,85000.0,11.350406535472453,99.294,RHS or FSA,30%-<36%,2,1,267343
2019,7H6GLXDRUGQFU57RNE97,IL,17097.0,17097864407.0,1,0,0_White,0_Male,148.0,4.997212273764115,225000.0,12.323855681186558,36.0,Conventional,20%-<30%,2,1,410356
2019,549300FGXN1K3HLB1R50,IL,17093.0,17093890101.0,1,0,0_White,0_Male,192.0,5.2574953720277815,345000.0,12.751299696013497,80.0,Conventional,20%-<30%,2,1,197941
2019,549300VJ7C5JB4W87F48,IL,17097.0,17097863603.0,1,0,0_White,0_Male,191.0,5.25227342804663,345000.0,12.751299696013497,66.019,Conventional,30%-<36%,2,1,370991
2019,FDXQ75GPEQKRPWABYN63,IL,17031.0,17031800700.0,1,0,0_White,0_Male,490.0,6.194405391104672,955000.0,13.769466619462868,51.913,Conventional,30%-<36%,2,1,150528
2019,5493000TY1MM1LLTM666,IL,17031.0,17031805501.0,1,0,0_White,Female,61.0,4.110873864173311,85000.0,11.350406535472453,79.909,Conventional,30%-<36%,1,1,44418
2019,549300VMX06UV1F7NS76,IL,17073.0,17073030202.0,1,0,0_White,Female,40.0,3.6888794541139363,75000.0,11.225243392518447,98.8,RHS or FSA,30%-<36%,1,1,86003
2019,549300AG64NHILB7ZP05,IL,17111.0,17111871105.0,1,0,0_White,0_Male,80.0,4.382026634673881,235000.0,12.367340793126296,96.5,FHA,43,2,1,530642
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031031400.0,1,0,0_White,0_Male,85.0,4.442651256490317,115000.0,11.652687407345388,80.0,Conventional,0%-20%,2,1,422001
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031062000.0,0,1,0_White,0_Male,109.0,4.6913478822291435,335000.0,12.721885810807203,60.85,Conventional,>60%,2,1,431223
2019,KB1H1DSPRFMYMCUFXT09,IL,17031.0,17031801901.0,0,1,0_White,0_Male,240.0,5.480638923341991,205000.0,12.230765258120545,51.948,Conventional,30%-<36%,2,1,270746
2019,5493004T9SQFCNRQ2L76,IL,17163.0,17163504352.0,1,0,0_White,0_Male,52.0,3.9512437185814275,195000.0,12.180754837545884,96.5,FHA,50%-60%,2,1,570933
2019,549300U3721PJGQZYY68,IL,17031.0,17031140702.0,1,0,0_White,0_Male,243.0,5.493061443340548,525000.0,13.17115354157376,80.0,Conventional,20%-<30%,2,1,507451
2019,549300J7XKT2BI5WX213,IL,17031.0,17031251300.0,1,0,Latinx,0_Male,78.0,4.356708826689592,275000.0,12.524526376648708,96.5,FHA,39,2,1,468912
2019,549300W4FT4H1UWPGU95,IL,17161.0,17161021500.0,1,0,Latinx,0_Male,26.0,3.258096538021482,85000.0,11.350406535472453,90.0,Conventional,30%-<36%,2,1,66894
2019,549300HW662MN1WU8550,IL,17031.0,17031804507.0,1,0,0_White,0_Male,124.0,4.820281565605037,175000.0,12.072541252905651,85.0,Conventional,45,2,1,527579
2019,549300U3721PJGQZYY68,IL,17043.0,17043844201.0,1,0,0_White,0_Male,149.0,5.003946305945459,125000.0,11.736069016284437,80.0,Conventional,30%-<36%,2,3,506283
2019,5493001R92DY5DI1DI85,IL,17043.0,17043840910.0,1,0,Latinx,Female,100.0,4.605170185988092,215000.0,12.2783933071098,95.0,Conventional,30%-<36%,2,1,160306
2019,KB1H1DSPRFMYMCUFXT09,IL,17197.0,17197883516.0,1,0,0_White,0_Male,165.0,5.10594547390058,345000.0,12.751299696013497,80.0,Conventional,43,2,1,266322
2019,549300FGXN1K3HLB1R50,IL,17043.0,17043840910.0,1,0,Black,0_Male,41.0,3.713572066704308,115000.0,11.652687407345388,91.98,Conventional,42,2,1,196382
2019,549300VJ7C5JB4W87F48,IL,17089.0,17089853300.0,1,0,Latinx,0_Male,62.0,4.127134385045092,185000.0,12.128111104060462,100.0,VA,39,2,1,368912
2019,LDVFX8JEECFFE8HRWA73,IL,17037.0,17037000700.0,1,0,0_White,0_Male,77.0,4.343805421853684,225000.0,12.323855681186558,80.0,Conventional,44,2,1,182708
2019,KV8W1JTB8FZ821S5ED75,IL,17183.0,17183000500.0,1,0,0_White,0_Male,74.0,4.30406509320417,55000.0,10.915088464214607,94.545,Conventional,20%-<30%,2,1,323922
2019,2WHM8VNJH63UN14OL754,IL,17031.0,17031824106.0,1,0,0_White,Female,122.0,4.804021044733257,355000.0,12.779873068457553,95.0,Conventional,40,2,1,485935
2019,549300RN01LBYR8ZVX74,IL,17073.0,17073030201.0,1,0,0_White,Female,76.0,4.330733340286331,135000.0,11.813030057420567,96.5,FHA,49,2,1,83760
2019,549300U3721PJGQZYY68,IL,17097.0,17097864105.0,0,1,0_White,Female,110.0,4.700480365792417,315000.0,12.66032791780777,93.939,Conventional,20%-<30%,2,1,477298
2019,549300V8CF81JGIV7038,IL,17031.0,17031803612.0,1,0,0_White,0_Male,180.0,5.19295685089021,405000.0,12.911642346088676,90.0,Conventional,30%-<36%,2,1,376543
2019,549300U3721PJGQZYY68,IL,17043.0,17043841208.0,1,0,Latinx,Female,44.0,3.784189633918261,155000.0,11.951180395901384,85.0,Conventional,37,2,1,507189
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031221200.0,1,0,0_White,0_Male,127.0,4.844187086458591,295000.0,12.594730635321957,80.0,Conventional,20%-<30%,2,1,405915
2019,SS1TRMSN6BRNMOREEV51,IL,17043.0,17043841114.0,1,0,Latinx,0_Male,470.0,6.152732694704104,475000.0,13.071070083016778,89.91,Conventional,44,2,1,384919
2019,54930001NSTOD85LT125,IL,17111.0,17111870603.0,1,0,0_White,0_Male,46.0,3.828641396489095,175000.0,12.072541252905651,97.0,Conventional,44,2,1,260835
2019,549300XOTES5TCS8T794,IL,17095.0,17095001500.0,1,0,0_White,0_Male,32.0,3.4657359027997265,65000.0,11.082142548877775,97.971,RHS or FSA,20%-<30%,2,1,211119
2019,549300LBCBNR1OT00651,IL,17043.0,17043841111.0,1,0,0_White,0_Male,114.0,4.736198448394496,365000.0,12.80765263256463,80.0,Conventional,36,2,1,542294
2019,549300HW662MN1WU8550,IL,17097.0,17097860810.0,1,0,0_White,Female,69.0,4.23410650459726,245000.0,12.409013489526863,95.0,Conventional,47,2,1,527938
2019,549300YOESI1GLKRL151,IL,17031.0,17031812500.0,1,0,0_White,Female,111.0,4.709530201312334,295000.0,12.594730635321957,96.5,FHA,37,2,1,553495
2019,549300J7XKT2BI5WX213,IL,17031.0,17031816700.0,1,0,Latinx,Female,38.0,3.6375861597263857,155000.0,11.951180395901384,100.75,Conventional,42,2,1,462042
2019,549300RN01LBYR8ZVX74,IL,17043.0,17043841208.0,0,1,0_White,Female,82.0,4.406719247264253,175000.0,12.072541252905651,95.0,Conventional,50%-60%,2,1,84596
2019,549300EKGRBBO8HEKR21,IL,17167.0,17167003902.0,1,0,0_White,Female,66.0,4.189654742026425,125000.0,11.736069016284437,80.0,Conventional,30%-<36%,2,1,48577
2019,2549008LUH7QKMXQ8N53,IL,17141.0,17141960800.0,1,0,0_White,0_Male,37.0,3.6109179126442243,95000.0,11.461632170582678,101.01,RHS or FSA,30%-<36%,2,1,115272
2019,549300CUUEEQ66ZVK149,IL,17117.0,17117957200.0,1,0,0_White,0_Male,48.0,3.871201010907891,135000.0,11.813030057420567,100.267,RHS or FSA,45,2,1,472736
2019,549300GKFNPRWNS0GF29,IL,17031.0,17031140800.0,1,0,0_White,Female,287.0,5.659482215759621,375000.0,12.834681304952548,75.0,Conventional,45,2,3,332016
2019,5493003GQDUH26DNNH17,IL,17031.0,17031825501.0,1,0,Asian,0_Male,189.0,5.241747015059643,85000.0,11.350406535472453,95.0,Conventional,20%-<30%,2,1,2964
2019,OTQ7L99FG3H1GQVQBT56,IL,17201.0,17201003808.0,1,0,0_White,Female,56.0,4.02535169073515,135000.0,11.813030057420567,99.86,Conventional,39,2,1,360282
2019,549300BBKMRS6J0CB539,IL,17111.0,17111871307.0,1,0,0_White,0_Male,192.0,5.2574953720277815,125000.0,11.736069016284437,80.0,Conventional,30%-<36%,2,3,111627
2019,2WHM8VNJH63UN14OL754,IL,17043.0,17043845702.0,1,0,0_White,0_Male,123.0,4.812184355372417,395000.0,12.886641043883259,70.0,Conventional,48,2,1,491034
2019,54930049L5WINET09Q97,IL,17043.0,17043841607.0,1,0,0_White,0_Male,50.0,3.912023005428146,185000.0,12.128111104060462,88.406,FHA,39,2,1,25890
2019,5493003EAJYUK1F8B139,IL,17123.0,17123961400.0,1,0,0_White,0_Male,43.0,3.7612001156935624,125000.0,11.736069016284437,80.0,Conventional,44,2,1,309055
2019,E57ODZWZ7FF32TWEFA76,IL,17031.0,17031063302.0,1,0,Asian,Female,202.0,5.308267697401205,235000.0,12.367340793126296,80.0,Conventional,0%-20%,1,1,145097
2019,549300LBCBNR1OT00651,IL,17043.0,17043841205.0,0,1,Latinx,0_Male,60.0,4.0943445622221,185000.0,12.128111104060462,95.0,FHA,47,2,1,548560
2019,54930001NSTOD85LT125,IL,17031.0,17031830007.0,1,0,Black,0_Male,37.0,3.6109179126442243,185000.0,12.128111104060462,96.5,FHA,49,2,1,260301
2019,549300JYXTZDSPJEPI44,IL,17031.0,17031730500.0,1,0,Black,Female,29.0,3.367295829986474,165000.0,12.013700752882718,96.5,FHA,50%-60%,2,1,153900
2019,3Y4U8VZURTYWI1W2K376,IL,17201.0,17201000403.0,1,0,0_White,Female,81.0,4.394449154672439,95000.0,11.461632170582678,84.821,Conventional,44,2,1,348037
2019,FDXQ75GPEQKRPWABYN63,IL,17031.0,17031824503.0,1,0,0_White,0_Male,40.0,3.6888794541139363,75000.0,11.225243392518447,80.0,Conventional,30%-<36%,2,1,151285
2019,549300AQ3T62GXDU7D76,IL,17145.0,17145030200.0,1,0,0_White,0_Male,74.0,4.30406509320417,225000.0,12.323855681186558,96.5,FHA,30%-<36%,2,1,540959
2019,549300J6N77Q8OHYNF23,IL,17201.0,17201001900.0,1,0,Latinx,Female,25.0,3.2188758248682006,5000.0,8.517193191416238,27.27,VA,0%-20%,2,1,221212
2019,549300MGPZBLQDIL7538,IL,17043.0,17043845811.0,1,0,0_White,0_Male,84.0,4.430816798843313,275000.0,12.524526376648708,80.0,Conventional,44,2,1,135144
2019,549300BBKMRS6J0CB539,IL,17031.0,17031829301.0,1,0,Black,0_Male,61.0,4.110873864173311,185000.0,12.128111104060462,97.0,Conventional,42,2,1,111863
2019,549300AG64NHILB7ZP05,IL,17111.0,17111870808.0,1,0,0_White,0_Male,290.0,5.66988092298052,225000.0,12.323855681186558,75.0,Conventional,30%-<36%,2,3,536566
2019,549300RBX56T2MW5HO19,IL,17089.0,17089852601.0,1,0,0_White,Female,121.0,4.795790545596741,315000.0,12.66032791780777,92.77,FHA,38,2,1,97084
2019,549300RIPPSJXAQKZ383,IL,17115.0,17115001400.0,1,0,0_White,0_Male,44.0,3.784189633918261,65000.0,11.082142548877775,100.0,FHA,37,2,1,3872
2019,549300RBX56T2MW5HO19,IL,17031.0,17031730500.0,1,0,Black,Female,75.0,4.31748811353631,175000.0,12.072541252905651,98.18,FHA,36,2,1,96526
2019,549300L8JRY60EOROT34,IL,17163.0,17163503412.0,0,1,0_White,Female,62.0,4.127134385045092,15000.0,9.615805480084347,42.86,Conventional,0%-20%,2,2,250806
2019,549300AG64NHILB7ZP05,IL,17143.0,17143003900.0,1,0,Asian,0_Male,102.0,4.624972813284271,245000.0,12.409013489526863,80.0,Conventional,20%-<30%,2,1,530263
2019,5493001R92DY5DI1DI85,IL,17097.0,17097864002.0,1,0,0_White,0_Male,83.0,4.418840607796598,135000.0,11.813030057420567,83.25,FHA,20%-<30%,2,1,156836
2019,KB1H1DSPRFMYMCUFXT09,IL,17031.0,17031210602.0,1,0,0_White,0_Male,172.0,5.147494476813453,285000.0,12.560244459250788,85.0,Conventional,20%-<30%,2,1,273090
2019,549300AUFLERO59VGC71,IL,17031.0,17031170300.0,1,0,Asian,Female,86.0,4.454347296253507,275000.0,12.524526376648708,95.752,FHA,30%-<36%,2,1,180040
2019,KV8W1JTB8FZ821S5ED75,IL,17089.0,17089850703.0,1,0,0_White,Female,158.0,5.062595033026967,145000.0,11.884489021402711,32.928,Conventional,20%-<30%,2,1,325057
2019,549300UFNWYY11NLMW19,IL,17031.0,17031837300.0,1,0,Latinx,Female,42.0,3.7376696182833684,155000.0,11.951180395901384,97.0,Conventional,40,2,1,380591
2019,549300U3721PJGQZYY68,IL,17031.0,17031081800.0,1,0,0_White,Female,99.0,4.59511985013459,405000.0,12.911642346088676,80.0,Conventional,48,2,1,503184
2019,5493004N9PMBSLEZOF16,IL,17089.0,17089854900.0,1,0,0_White,Female,154.0,5.0369526024136295,335000.0,12.721885810807203,89.995,Conventional,30%-<36%,2,1,453817
2019,549300BBKMRS6J0CB539,IL,17031.0,17031827500.0,1,0,Latinx,0_Male,53.0,3.970291913552122,65000.0,11.082142548877775,97.0,Conventional,30%-<36%,2,1,111944
2019,549300O7SGM8FH65GQ47,IL,17115.0,17115001300.0,1,0,Black,0_Male,79.0,4.3694478524670215,105000.0,11.56171562913966,91.266,Conventional,44,2,1,353356
2019,549300AT7EB9FJAF0E61,IL,17183.0,17183010500.0,1,0,0_White,0_Male,66.0,4.189654742026425,25000.0,10.126631103850338,80.0,Conventional,30%-<36%,2,1,473287
2019,KV8W1JTB8FZ821S5ED75,IL,17031.0,17031823303.0,1,0,Latinx,Female,44.0,3.784189633918261,145000.0,11.884489021402711,76.19,Conventional,39,2,1,320306
2019,EQTWLK1G7ODGC2MGLV11,IL,17115.0,17115002601.0,1,0,0_White,0_Male,58.0,4.060443010546419,85000.0,11.350406535472453,50.0,Conventional,20%-<30%,2,1,453086
2019,5493003KZFGGEWCRH554,IL,17163.0,17163503903.0,1,0,0_White,0_Male,81.0,4.394449154672439,245000.0,12.409013489526863,80.01,VA,30%-<36%,2,1,562570
2019,WKN6AF1FCL7BBYGTGI83,IL,17197.0,17197880408.0,1,0,0_White,0_Male,118.0,4.770684624465665,95000.0,11.461632170582678,80.0,Conventional,43,2,3,17889
2019,549300EKGRBBO8HEKR21,IL,17167.0,17167003203.0,1,0,0_White,0_Male,40.0,3.6888794541139363,135000.0,11.813030057420567,80.0,Conventional,38,2,1,48210
2019,254900WEP08K7U7S3A80,IL,17031.0,17031020602.0,1,0,Asian,0_Male,33.0,3.4965075614664802,375000.0,12.834681304952548,80.0,Conventional,43,2,1,121745
2019,549300MGPZBLQDIL7538,IL,17167.0,17167003601.0,1,0,0_White,Female,91.0,4.51085950651685,185000.0,12.128111104060462,95.0,Conventional,47,2,1,135617
2019,AD6GFRVSDT01YPT1CS68,IL,17197.0,17197880901.0,1,0,0_White,0_Male,174.0,5.159055299214529,265000.0,12.487485104968359,80.0,Conventional,20%-<30%,2,1,56790
2019,549300RN01LBYR8ZVX74,IL,17043.0,17043841109.0,0,1,0_White,0_Male,140.0,4.941642422609304,325000.0,12.691580461311874,97.0,Conventional,30%-<36%,2,1,83304
2019,5493000F6NFDOVVZP043,IL,17113.0,17113006000.0,1,0,0_White,Female,42.0,3.7376696182833684,75000.0,11.225243392518447,95.0,Conventional,38,2,1,87948
2019,549300J7XKT2BI5WX213,IL,17097.0,17097864402.0,1,0,0_White,Female,108.0,4.68213122712422,175000.0,12.072541252905651,80.0,Conventional,46,2,3,465666
2019,FDXQ75GPEQKRPWABYN63,IL,17031.0,17031640300.0,1,0,Latinx,Female,56.0,4.02535169073515,245000.0,12.409013489526863,97.885,Conventional,41,2,1,150756
2019,ZF85QS7OXKPBG52R7N18,IL,17119.0,17119402803.0,0,1,0_White,0_Male,59.0,4.07753744390572,25000.0,10.126631103850338,33.824,Conventional,>60%,2,3,41788
2019,549300PC3UFCCSVKTR08,IL,17043.0,17043843302.0,0,1,0_White,Female,108.0,4.68213122712422,195000.0,12.180754837545884,97.0,Conventional,20%-<30%,2,1,4707
2019,549300O7SGM8FH65GQ47,IL,17089.0,17089853006.0,1,0,Asian,0_Male,49.0,3.8918202981106265,155000.0,11.951180395901384,80.0,Conventional,36,2,1,353785
2019,549300MGPZBLQDIL7538,IL,17031.0,17031280900.0,1,0,0_White,Female,265.0,5.579729825986222,465000.0,13.049792684569493,95.0,Conventional,20%-<30%,2,1,136743
2019,549300MCPCNPQAOB4032,IL,17031.0,17031804507.0,1,0,Latinx,0_Male,112.0,4.718498871295094,165000.0,12.013700752882718,97.0,Conventional,42,2,1,81791
2019,54930001NSTOD85LT125,IL,17031.0,17031817101.0,1,0,Latinx,Female,56.0,4.02535169073515,175000.0,12.072541252905651,96.5,FHA,36,2,1,259866
2019,549300RBX56T2MW5HO19,IL,17197.0,17197880313.0,1,0,Latinx,0_Male,54.0,3.9889840465642745,205000.0,12.230765258120545,91.57,FHA,50%-60%,2,1,96909
2019,7H6GLXDRUGQFU57RNE97,IL,17031.0,17031823602.0,1,0,Latinx,Female,43.0,3.7612001156935624,165000.0,12.013700752882718,90.0,Conventional,46,2,1,409748
2019,5493004K0Z4RFJSPYT52,IL,17097.0,17097861303.0,1,0,0_White,0_Male,61.0,4.110873864173311,105000.0,11.56171562913966,80.0,Conventional,30%-<36%,2,3,123248
2019,549300MGPZBLQDIL7538,IL,17031.0,17031835100.0,1,0,Latinx,Female,52.0,3.9512437185814275,235000.0,12.367340793126296,90.0,Conventional,30%-<36%,2,1,134492
2019,549300FGXN1K3HLB1R50,IL,17111.0,17111870102.0,1,0,0_White,0_Male,128.0,4.852030263919617,245000.0,12.409013489526863,95.0,Conventional,38,2,1,199483
2019,549300CP7747DCRW6U68,IL,17163.0,17163503414.0,1,0,Black,Female,51.0,3.9318256327243257,85000.0,11.350406535472453,100.299,FHA,30%-<36%,2,1,164610
